Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2019-04-27T15:29:06.014Z,2019-06-17T22:03:52.343Z,You can change audio level without the audio popup,"**Short Description:** You can change audio level without the audio popup
**Steps to reproduce:**
1. Watch someone streaming
2. Double click on them to open theater mode
3. Open the audio menu and drag the audio menu
4. While dragging go to the left or right of the menu
5. Observe how the menu closes yet you can still change the audio level
**Expected Result:** The audio menu should stay open as you are modifying the audio level
**Actual Result:** The audio menu closes but you are still able to modify the level
**Client Settings:** Canary 36525
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-05-19T16:08:52.494Z


### CNR
Canary 37921, Windows 10 Home x64 (1809) - TheForbiddenAi on 2019-05-17T21:14:02.756Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:31:43.168Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:53:22.198Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Daffyduck on 2019-04-27T17:59:31.269Z


### Can Reproduce

Windows 10 Home x64 (1809) - Canary 36525 - Isabel Lomas on 2019-04-27T17:54:07.445Z


### https://i.imgur.com/mT34VoI.gifv - https://i.imgur.com/mT34VoI.gifv added by TheForbiddenAi on 2019-04-27T15:31:40.037Z


### Added by TheForbiddenAi on 2019-04-27T15:29:06.014Z",Investigating,Verified Fixed,"Long: https://trello.com/c/fL58xqYQ/33-you-can-change-audio-level-without-the-audio-popup
Short: https://trello.com/c/fL58xqYQ",None
2019-04-27T15:41:07.282Z,2019-06-20T21:22:38.533Z,Integrated Stream Chat,"A specific stream chat would be nice so you can see what people are saying.   

Possibly only accessible from inside the voice chat would be able to see it similar to how teamspeak chats work.

Something similar to how the chat overlay works now would be cool.","### this would be a big project, but it's something we may consider down the line - Christina Zou on 2019-04-29T19:35:58.555Z


### Adding on to this, if https://trello.com/c/KTXCWiAZ is added as well, then maybe you should be able to appoint moderators to your chat. - Isabel Lomas on 2019-04-27T21:50:31.092Z


### Added by Solo on 2019-04-27T15:41:07.282Z",None,Feedback!,"Long: https://trello.com/c/VZSeqsjt/34-integrated-stream-chat
Short: https://trello.com/c/VZSeqsjt",None
2019-04-27T15:41:14.846Z,2019-04-27T15:42:18.755Z,[Archived] Integrated Stream Chat,,"### Archived by Solo on 2019-04-27T15:42:18.767Z


### Added by Solo on 2019-04-27T15:41:14.846Z",None,Feedback!,"Long: https://trello.com/c/s05qnw2n/35-integrated-stream-chat
Short: https://trello.com/c/s05qnw2n",None
2019-04-27T15:55:43.992Z,2019-06-20T21:22:49.821Z,Show the Watching status on users' profiles watching a stream.,,### Added by Isabel Lomas on 2019-04-27T15:55:43.992Z,None,Feedback!,"Long: https://trello.com/c/wWCZoUv6/36-show-the-watching-status-on-users-profiles-watching-a-stream
Short: https://trello.com/c/wWCZoUv6",None
2019-04-27T16:14:37.299Z,2019-06-17T22:01:43.465Z,Multi-Stream Support,"If multiple people are streaming in the same channel, it would be nice if you could view their streams at the same time. This could be used for multiplayer games where you want to see both perspectives.

Similar implementation to how Twitch recently did it would be perfect.","### there are Native limitations to this - agree it could be interesting though - Christina Zou on 2019-04-29T19:36:26.773Z


### Added by Solo on 2019-04-27T16:14:37.299Z",None,Feedback!,"Long: https://trello.com/c/YixruX6D/37-multi-stream-support
Short: https://trello.com/c/YixruX6D",None
2019-04-27T16:16:58.947Z,2019-04-28T14:24:38.787Z,Support for UWP games.,,"### I don't know how well this would be possible as even the bigger streaming programs like OBS can't hook into UWP games, but I'd love to see this - Haru on 2019-04-28T10:19:21.026Z


### UWP = Universal Windows Platform

https://www.google.com/search?q=UWP+games - Isabel Lomas on 2019-04-27T16:30:04.064Z


### Added by Tarek on 2019-04-27T16:16:58.947Z",None,Feedback!,"Long: https://trello.com/c/H3euSuXm/38-support-for-uwp-games
Short: https://trello.com/c/H3euSuXm",None
2019-04-27T16:20:13.093Z,2019-06-17T22:01:43.432Z,Ability to display various sources,"Rather than displaying a black screen when you turn off the game that's currently being streamed, it would be nice if you could select various sources similar to OBS so people can enjoy custom transition scenes etc...",### Added by Solo on 2019-04-27T16:20:13.093Z,None,Feedback!,"Long: https://trello.com/c/eqMkVt6J/39-ability-to-display-various-sources
Short: https://trello.com/c/eqMkVt6J",None
2019-04-27T16:29:39.804Z,2019-06-17T22:01:43.708Z,Discord crashes when you are streaming and change to another voice channel or stream," - Start streaming in a voice channel
 - Click on another voice channel to change channels, or double click on another person's stream in your own channel to watch it

Not sure if this is just me, but when Discord restarts after the crash; it is in a very small aspect ratio in the top left of my monitor as well.","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by Ten on 2019-05-12T13:17:17.053Z


### CNR.
Windows 10 Home x64 - Canary 37458 - Ten on 2019-05-12T13:17:09.740Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:30:21.508Z


### Can reproduce,
Windows 10 Home x64 (1809), Canary 36529 - TheForbiddenAi on 2019-04-28T15:24:30.460Z


### Can Reproduce Fully (even the small aspect ration)

Windows 10 Pro 17134 - canary 36529 - Cole Norman on 2019-04-28T01:53:33.080Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:53:17.447Z


### Can Reproduce
Windows 10 Home x64 (1809) - Canary 36526 - Solo on 2019-04-27T19:43:18.389Z


### Can Reproduce

Windows 10 Home x64 (1809) - Canary 36525 - Isabel Lomas on 2019-04-27T16:48:43.065Z


### Added by Solo on 2019-04-27T16:29:39.804Z","Severe,
Investigating",Verified Fixed,"Long: https://trello.com/c/pGr1I1Oi/40-discord-crashes-when-you-are-streaming-and-change-to-another-voice-channel-or-stream
Short: https://trello.com/c/pGr1I1Oi",None
2019-04-27T17:03:05.866Z,2019-06-17T22:01:10.114Z,"Trying to watch someone else in the same channel, just opens the current user and doesn't swap.","**Short Description:** Trying to watch someone else in the same Voice channel, just opens the current user and doesn't swap.
**Steps to reproduce:**
- Have 2 people Live in the same channel
- Watch Person A
- Try and Watch Person B
**Expected Results:** You swap stream to Person B
**Actual Results:** You stay on Person A, and open their fullscreen Stream
**System Settings:** Win10 64x (1809)
**Client Settings:** Canary 36525

*Little note I'll put here, requires you to try and join in one way or another*","### Moved from Game Specific Issues to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-31T01:38:40.810Z


### Moved from Bug Reports from Testers! to Game Specific Issues by Athena Yao on 2019-05-31T01:30:54.485Z


### Can't reproduce.

When I went to User A's stream (Solo on Chrome), clicking to User B's stream (ForbiddenAI on Warframe), it fullscreen'd the black screen he was streaming.

Canary 0.0.235 (Build 36529), Windows 10 Pro (64-bit), Creators Update (v1709, Build 16299.547) - Boruto on 2019-04-27T20:39:59.285Z


### Can Reproduce

Windows 10 Home x64 (1809) - Canary 36529 - Isabel Lomas on 2019-04-27T20:38:49.542Z


### Added by Alipoodle on 2019-04-27T17:03:05.866Z",None,"Claimed Fixed, Needs Verification","Long: https://trello.com/c/kYsw236T/41-trying-to-watch-someone-else-in-the-same-channel-just-opens-the-current-user-and-doesnt-swap
Short: https://trello.com/c/kYsw236T",None
2019-04-27T17:47:41.630Z,2019-06-17T22:03:58.350Z,Clicking on a spectator does not show server roles,"**Steps to reproduce:**
- Join a stream
- Open full view
- Hover over the spectator icon
- Click on a spectator
**Expected Result:** You should see the user's roles
**Actual Result:** You don't see roles.
**System Settings:** Win 10 Pro x64 v1809 18875.1000
**Client Settings:** Canary 36525","### Moved from Claimed Fixed, Needs Verification to Tested Bugs by Isabel Lomas on 2019-05-12T13:02:42.286Z


### Can still reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 37458

Moving back to tested bugs - Isabel Lomas on 2019-05-12T13:02:36.400Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-11T06:12:06.640Z


### Canrepro.
macOS Mojave 10.14, Canary 36529 - Rage on 2019-04-27T20:19:04.323Z


### Moved from Bug Reports from Testers! to Verified Bug by Solo on 2019-04-27T19:49:12.938Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36526 - Solo on 2019-04-27T19:48:42.188Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Daffyduck on 2019-04-27T17:58:10.810Z


### OBxqGTG.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc495bd18aa5f3391cdcbe9/a69bbb088bb609867e22c9c39ab7a08a/OBxqGTG.png added by webhp on 2019-04-27T17:55:17.481Z


### Can reproduce

Windows 10 Home x64 (1809), Canary 36525 - TheForbiddenAi on 2019-04-27T17:53:04.922Z


### Can Reproduce

Windows 10 Home x64 (1809) - Canary 36525 - Isabel Lomas on 2019-04-27T17:50:17.524Z


### image.png - undefined added by Isabel Lomas on 2019-04-27T17:49:46.502Z


### Added by webhp on 2019-04-27T17:47:41.630Z",None,Tested Bugs,"Long: https://trello.com/c/VZaaWJ4N/42-clicking-on-a-spectator-does-not-show-server-roles
Short: https://trello.com/c/VZaaWJ4N",None
2019-04-27T17:51:29.993Z,2019-06-17T22:03:22.738Z,Profile pictures with transparency show other profile pictures through their circles when fullscreened,"**Short Description:** Profile pictures with transparency show other profile pictures through their circles when fullscreened
**Steps to reproduce:**
- Have a couple users with profile pictures with transparency
- Enlarge the streaming window
- Hover the window to bring the profile pictures up
**Expected Results:** Transparency has no effect on the profile picture circles
**Actual Results:** Transparent profile pictures cause profile pictures behind them to show within their circle
**System Settings:** Canary Build 36525 Host 0.0.235
**Client Settings:** Windows 10 Home x64 1809","### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T20:03:35.944Z


### Moved from Tested Bugs to Bug Reports from Testers! by Isabel Lomas on 2019-04-27T20:01:45.585Z


### Moved from Bug Reports from Testers! to Tested Bugs by Isabel Lomas on 2019-04-27T20:01:26.505Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T19:56:19.979Z


### Moved from Tested Bugs to Bug Reports from Testers! by Solo on 2019-04-27T19:52:03.443Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:51:22.413Z


### Can reproduce,

Windows 10 Home x64 (1809), Canary 36525 - TheForbiddenAi on 2019-04-27T17:55:14.657Z


### 4Wk1SnX.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc496a1a20ec48043745911/65ccbcd9dce12906f32b90a2b933d947/4Wk1SnX.png added by Rashaun on 2019-04-27T17:53:56.596Z


### Added by Rashaun on 2019-04-27T17:51:29.993Z",Investigating,Tested Bugs,"Long: https://trello.com/c/fl0NaD9K/43-profile-pictures-with-transparency-show-other-profile-pictures-through-their-circles-when-fullscreened
Short: https://trello.com/c/fl0NaD9K",None
2019-04-27T17:59:46.022Z,2019-06-17T22:03:52.374Z,Discord crashes when watching a stream in theater mode and reloading,"**Short Description:** Discord crashes when watching a stream and reloading
**Steps to reproduce:**
1. Watch someone streaming
2. Double click them to open theater mode
3. Use control + r to reload discord
4. Observe how it crashes 
**Expected Result:** Discord doesn't crash
**Actual Result:** Discord crashes
**Client Settings:** Canary 36525
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-05-19T16:08:23.620Z


### CNR
Canary 37921, Windows 10 Home x64 (1809) - TheForbiddenAi on 2019-05-17T21:11:00.119Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:29:37.665Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36529 - Isabel Lomas on 2019-04-27T22:02:55.877Z


### Added severe tag - TheForbiddenAi on 2019-04-27T20:05:05.019Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:52:51.100Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36526 - Solo on 2019-04-27T19:42:21.750Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Daffyduck on 2019-04-27T18:03:16.451Z


### 7RLCXoM.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc49891598bfc58af83eb54/dab804136f6dd427a309cbd002cdfe85/7RLCXoM.png added by TheForbiddenAi on 2019-04-27T18:02:13.761Z


### https://i.imgur.com/FCN3UUg.gifv - https://i.imgur.com/FCN3UUg.gifv added by TheForbiddenAi on 2019-04-27T18:01:05.830Z


### Added by TheForbiddenAi on 2019-04-27T17:59:46.022Z","Severe,
Investigating",Verified Fixed,"Long: https://trello.com/c/jyjZZRF4/44-discord-crashes-when-watching-a-stream-in-theater-mode-and-reloading
Short: https://trello.com/c/jyjZZRF4",None
2019-04-27T19:15:48.893Z,2019-06-19T18:32:55.328Z,Ability to stream while not in a voice channel at all.,"Rather than being forced to join a voice channel while streaming, I think it would be cool if you could stream without a voice channel and then people can start watching your stream by a button on your profile/mini-profile.","### we intentionally tied streaming to voice channels for a lot of reasons. it feels magical to let people join your stream and start chatting w you! for that reason we didn't tie streams to users/user profiles (which is closer to the Twitch model). - Christina Zou on 2019-06-19T18:32:55.303Z


### Added by Solo on 2019-04-27T19:15:48.893Z",None,Feedback!,"Long: https://trello.com/c/KTXCWiAZ/45-ability-to-stream-while-not-in-a-voice-channel-at-all
Short: https://trello.com/c/KTXCWiAZ",None
2019-04-27T19:20:50.335Z,2019-06-17T22:03:52.441Z,You should be able to choose your stream quality like you can when screensharing,,"### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-05-27T18:41:29.257Z


### This has been added - Canary 38594 Win 10 Pro x64 v1903 18898.1000 - webhp on 2019-05-27T18:41:24.522Z


### Moved from Feedback! to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:34:02.102Z


### Added by TheForbiddenAi on 2019-04-27T19:20:50.335Z",None,Verified Fixed,"Long: https://trello.com/c/L7Qz4C9g/46-you-should-be-able-to-choose-your-stream-quality-like-you-can-when-screensharing
Short: https://trello.com/c/L7Qz4C9g",None
2019-04-27T19:27:03.314Z,2019-06-22T07:41:27.394Z,"Completely close the stream pane rather than saying ""The stream has ended""","Just a nice quality of life change. Currently when you close someone's stream you additionally have to hit the ""Close Window"" button on the pane where the stream was before which seems like an unnecessary step.","### can you elaborate? i'm not sure i follow - Christina Zou on 2019-06-19T18:30:31.859Z


### Added by Solo on 2019-04-27T19:27:03.314Z",None,Feedback!,"Long: https://trello.com/c/ZYrvQzso/47-completely-close-the-stream-pane-rather-than-saying-the-stream-has-ended
Short: https://trello.com/c/ZYrvQzso",None
2019-04-27T19:36:20.587Z,2019-06-17T22:08:20.499Z,Posting a stream invite in chat says that you are live even if someone else is live.,"**Steps to Reproduce:**
1. Have someone go live in a server.
2. Watch the stream.
3. Make a stream invite by inviting through the popup in the Discord app.
4. Post it in chat.

**Expected Result:** The embed correctly says who's live.

**Actual Result:** The embed says that you (the current user) is live.

**Client Settings:** Canary 36526

**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by Ten on 2019-05-12T13:21:41.209Z


### CNR.
Windows 10 Home x64 - Canary 37458 - Ten on 2019-05-12T13:21:34.544Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:31:16.637Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:53:06.045Z


### Can reproduce,

Windows 10 Home x64 (1809), Canary 36526 - TheForbiddenAi on 2019-04-27T19:42:08.859Z


### upload 4/27/2019 at 12:37:43 PM.png - undefined added by Isabel Lomas on 2019-04-27T19:37:43.108Z


### image.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4af344922ed7333583e85/1ee44d81a913eeb07f4f8d2a5b616754/image.png added by Isabel Lomas on 2019-04-27T19:37:42.930Z


### Added by Isabel Lomas on 2019-04-27T19:36:20.587Z",Investigating,Verified Fixed,"Long: https://trello.com/c/m3vqhhJK/48-posting-a-stream-invite-in-chat-says-that-you-are-live-even-if-someone-else-is-live
Short: https://trello.com/c/m3vqhhJK",None
2019-04-27T19:37:05.089Z,2019-04-28T19:16:00.538Z,"Support to ""test"" before actually transmitting content to other users","Currently, if you ""go live"", everyone sees it instantly. You should be able to have a way of ""testing"" if your system is working before anyone can see it, like how you can do test ingests to Twitch which don't mark you live but send the content anyway, thus allowing you to check if your mic, game audio and game screen actually works.",### Added by Boruto on 2019-04-27T19:37:05.089Z,None,Feedback!,"Long: https://trello.com/c/9saPeheZ/49-support-to-test-before-actually-transmitting-content-to-other-users
Short: https://trello.com/c/9saPeheZ",None
2019-04-27T19:37:18.977Z,2019-06-17T22:03:58.381Z,When you CTRL + R a popout window an error appears in the console,"**Short Description:** When you CTRL + R a popout window an error appears in the console
**Steps to reproduce:**
- Open dev tools in the main window and go to the console tab
- Join a stream and open a popout
- Ctrl + R that window
**Expected Result:** There should be no error in the console and the popout should reopen.
**Actual Result:** The popout closes with an error in the console and does not reopen.
**System Settings:** Windows 10 Pro x64 v1809 Build 18875.1000 
**Client Settings:** Canary 36526
","### Canrepro.
macOS Mojave 10.14, Canary 36529 - Rage on 2019-04-27T20:19:31.164Z


### Moved from Bug Reports from Testers! to Verified Bugs by Solo on 2019-04-27T19:50:22.646Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36526 - Solo on 2019-04-27T19:50:17.583Z


### Can reproduce,

Windows 10 Home x64 (1809), Canary 36526 - TheForbiddenAi on 2019-04-27T19:46:52.922Z


### Can Reproduce
Canary 0.0.235 (Build 36526), Windows 10 Pro (64-bit), Creators Update (v1709, Build 16299.547) - Boruto on 2019-04-27T19:46:02.759Z


### EbZnp28.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4af6eabd6026788bf774b/429977baca6c834acf6fbaf700b83222/EbZnp28.png added by webhp on 2019-04-27T19:38:24.568Z


### Added by webhp on 2019-04-27T19:37:18.977Z",Investigating,Tested Bugs,"Long: https://trello.com/c/EMae0UnC/50-when-you-ctrl-r-a-popout-window-an-error-appears-in-the-console
Short: https://trello.com/c/EMae0UnC",None
2019-04-27T19:38:02.459Z,2019-06-17T22:03:52.401Z,Right clicking a spectator in the popup opens the context menu in the client,"**Short Description:** Right clicking a spectator in the popup opens the context menu in the client
**Steps to reproduce:**
1. Watch someone streaming
2. Open the popup
3. Right click on a spectator
4. Observe how the context menu opens
**Expected Result:** The context menu doesn't open
**Actual Result:** The context menu opens
**Client Settings:** Canary 36526
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-06-14T17:27:04.185Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by webhp on 2019-06-14T17:12:14.715Z


### CNR Canary 39715 -- Windows 10 Pro x64 v1903 18912.1001 - webhp on 2019-06-14T17:11:53.849Z


### Moved from Verified Bugs to Tested Bugs by webhp on 2019-04-27T23:15:49.356Z


### Moved from Tested Bugs to Verified Bugs by Solo on 2019-04-27T20:50:31.444Z


### Verified by dev as per https://i.imgur.com/xn8eiVU.png - TheForbiddenAi on 2019-04-27T20:06:31.899Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:52:57.160Z


### Can Reproduce

Windows 10 Home x64 (1809) - Canary 36526 - Isabel Lomas on 2019-04-27T19:38:41.182Z


### image.png - undefined added by Isabel Lomas on 2019-04-27T19:38:24.109Z


### Added by TheForbiddenAi on 2019-04-27T19:38:02.459Z","Verified by Dev,
Investigating",Verified Fixed,"Long: https://trello.com/c/vFv8WweE/51-right-clicking-a-spectator-in-the-popup-opens-the-context-menu-in-the-client
Short: https://trello.com/c/vFv8WweE",None
2019-04-27T19:39:22.271Z,2019-06-17T22:03:52.489Z,Joining a stream through an invite crashes your client,"**Short Description:** Joining a stream through an invite crashes your client
**Steps to reproduce:**
1. Have someone send a stream invite to a stream your not watching
2. Click watch
3. Observe how it crashes
**Expected Result:** Discord doesn't crash
**Actual Result:** Discord crashes
**Client Settings:** Canary 36526
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by Ten on 2019-05-12T13:21:06.690Z


### CNR.
Windows 10 Home x64 - Canary 37458 - Ten on 2019-05-12T13:21:03.578Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-06T18:21:02.912Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36529 - Isabel Lomas on 2019-04-27T21:08:40.879Z


### Added severe tag - TheForbiddenAi on 2019-04-27T20:04:35.949Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:52:46.867Z


### CR Canary 36526 -- Windows 10 Pro x64 v1809 18875.1000 - webhp on 2019-04-27T19:52:38.736Z


### https://i.imgur.com/YmnqyKG.gifv - https://i.imgur.com/YmnqyKG.gifv added by TheForbiddenAi on 2019-04-27T19:41:46.303Z


### bCLYtzD.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4afea325fc0462cc782fc/7468e8288912f1b579f6265818f2ee5e/bCLYtzD.png added by TheForbiddenAi on 2019-04-27T19:41:20.926Z


### Added by TheForbiddenAi on 2019-04-27T19:39:22.271Z","Severe,
Investigating",Verified Fixed,"Long: https://trello.com/c/r9xbdqMz/52-joining-a-stream-through-an-invite-crashes-your-client
Short: https://trello.com/c/r9xbdqMz",None
2019-04-27T19:45:13.049Z,2019-06-17T22:03:58.294Z,Preview does not stop in the popout window when it is not focused,"**Steps to reproduce:**
- Start a stream
- Open the popout window for your stream
- Unfocus the window
**Expected Result:** The preview stops like in the client
**Actual Result:** The preview does not stop
**System Settings:** Canary 36526
**Client Settings:** Windows 10 Pro x64 v1809 Build 18875.1000","### Moved from Verified Bugs to Wont Fix / Not A Bug by Rage on 2019-04-27T21:06:49.464Z


### unalignedant here.

I hesitate to call this a bug...

There is an argument for leaving it unpaused, as a popout is an intentional action and the streamer may want to preview their stream on another monitor. This is why it currently doesn't pause for anyone when in popout. - Kyle on 2019-04-27T21:04:12.038Z


### Can reproduce,
Windows 10 Home x64 (1809), Canary 36259 - TheForbiddenAi on 2019-04-27T21:02:11.057Z


### Moved from Bug Reports from Testers! to Verified Bugs by Solo on 2019-04-27T21:01:52.057Z


### ~~Verified by dev as per https://i.imgur.com/gm0MGJN.png~~ See above - TheForbiddenAi on 2019-04-27T20:59:37.830Z


### image.png - undefined added by Isabel Lomas on 2019-04-27T20:56:48.600Z


### Added by webhp on 2019-04-27T19:45:13.049Z",Intentional,Wont Fix / Not A Bug,"Long: https://trello.com/c/BjYiFddG/53-preview-does-not-stop-in-the-popout-window-when-it-is-not-focused
Short: https://trello.com/c/BjYiFddG",None
2019-04-27T19:58:15.826Z,2019-06-20T01:47:22.415Z,Put a full screen button on the mini stream panel next to the popout button.,,"### interesting. we did not think many people would want to go fullscreen from pip so this wasn't here. 

we had a also bug over the weekend where the default view was the mini view in your screenshot. default view should actually be theater, which has a button you can use to go to fullscreen. - Christina Zou on 2019-04-29T19:37:58.629Z


### Screenshot_7.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4b4573b8d33231e70caaa/fe45ea30909df9162974112ba024a5cb/Screenshot_7.png added by Solo on 2019-04-27T20:02:42.419Z


### http://prntscr.com/nhp5nh.png - undefined added by Solo on 2019-04-27T20:00:14.216Z


### Added by Solo on 2019-04-27T19:58:15.826Z",None,Feedback!,"Long: https://trello.com/c/w4HlxKCk/54-put-a-full-screen-button-on-the-mini-stream-panel-next-to-the-popout-button
Short: https://trello.com/c/w4HlxKCk",None
2019-04-27T20:11:49.076Z,2019-06-17T22:01:43.559Z,Ability to adjust the mini-stream-pane to your liking,"Rather than being stuck with the very small stream pane, it would be nice if you could adjust it to be larger so you can still type in chats in the background. 

Similar to popout but within the Discord window so it automatically pauses and follows you around.","### @christinazou1 My intention with this suggestion was something that fits right into the Discord client like the mini pane does. The popout *can* achieve the same effect but isn't part of the application.

Some benefits of the mini-pane are that it will autopause/stay in the background when you swap to a different app. - Solo on 2019-04-30T02:17:07.717Z


### the popout is supposed to cover this case, is it not what you want? - Christina Zou on 2019-04-29T19:40:54.093Z


### Added by Solo on 2019-04-27T20:11:49.076Z",None,Feedback!,"Long: https://trello.com/c/9Rd82TCi/55-ability-to-adjust-the-mini-stream-pane-to-your-liking
Short: https://trello.com/c/9Rd82TCi",None
2019-04-27T20:16:32.885Z,2019-06-17T22:02:47.066Z,[macOS] Popout Window has gray minimize/maximise/close buttons,"**Short Description:** Popout Window has gray minimize/maximise/close buttons
**Steps to reproduce:**
- Watch someone's stream
- Open a popout window of the stream
- Observe the icons in the left top corner
**Expected Results:** The icons are coloured like on the client
**Actual Results:** They are grey
**System Settings:** macOS Mojave 10.14
**Client Settings:** Canary 36529","### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:32:14.284Z


### Moved from Bug Reports from Testers! to Tested Bugs by Rage on 2019-04-27T20:59:51.674Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36529 - Isabel Lomas on 2019-04-27T20:46:09.565Z


### Screenshot 2019-04-27 at 23.17.46.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4b8a0f3ed864babfeda3b/33fc45555cc9d90427987d053c241a57/Screenshot_2019-04-27_at_23.17.46.png added by Rage on 2019-04-27T20:18:26.918Z


### Added by Rage on 2019-04-27T20:16:32.885Z",Investigating,"Claimed Fixed, Needs Verification","Long: https://trello.com/c/Hhfyd1gq/56-macos-popout-window-has-gray-minimize-maximise-close-buttons
Short: https://trello.com/c/Hhfyd1gq",None
2019-04-27T20:23:31.963Z,2019-06-17T22:02:46.983Z,Tooltip colors in the stream on fullscreen?,"The tooltips blend in with the black bars, that appear with certain resolutions. Perhaps the tooltips could have a different color so they're actually visible.","### Screenshot 2019-04-27 at 23.23.04.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4ba43334067107e639763/9b38f1a38d8241dd50de188510e5ea84/Screenshot_2019-04-27_at_23.23.04.png added by Rage on 2019-04-27T20:24:18.664Z


### Added by Rage on 2019-04-27T20:23:31.963Z",None,Feedback!,"Long: https://trello.com/c/mTZ5g2Xs/57-tooltip-colors-in-the-stream-on-fullscreen
Short: https://trello.com/c/mTZ5g2Xs",None
2019-04-27T20:24:55.012Z,2019-06-17T22:03:51.903Z,If a stream is popped out and you go into theater mode the player should pop back in,,### Added by TheForbiddenAi on 2019-04-27T20:24:55.012Z,None,Feedback!,"Long: https://trello.com/c/tknwjgKE/58-if-a-stream-is-popped-out-and-you-go-into-theater-mode-the-player-should-pop-back-in
Short: https://trello.com/c/tknwjgKE",None
