Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2019-03-03T14:26:10.327Z,2019-07-12T18:46:37.168Z,"Returning to the Jobs page after clicking on a job only views jobs in that specific ""grouping"" of the job you selected.","Reported by Isabel#0002

####Steps to reproduce:
- Go to the Jobs page by going to Discord's homepage, scrolling down to the bottom, then clicking ""Jobs."" 
- Scroll down to view the job listings. 
- Take note of the blurple-colored category under the job title. 
- Select the job. 
- Click ""Go back to jobs.""

####Expected result:
All jobs should be displayed as implied in ""go back to jobs.""
####Actual result:
Only jobs for the specific group are displayed.
####Client settings:
Web Canary 33117
####System settings:
MacBook Pro (13"", Mid-2012), macOS v10.14.2 (Mojave)

30208","### Moved from Verified Bugs to Not a Bug by Aeria on 2019-07-12T18:46:37.146Z


### Not A Bug, moving accordingly. - Aeria on 2019-07-12T18:46:26.793Z


### Can reproduce.
Windows 10 Home; Google Chrome 72.0.3626.121

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-03-12T02:20:03.835Z


### Can reproduce.
Windows 10 Enterprise x64 - Version 1809 Build 17763 - Canary 33117 - Chrome Canary 74.0.3721.3

Noxillio#0001 - Bug Bot on 2019-03-04T04:19:11.442Z


### Can reproduce.
macos 10.14.4, canary 33117, chrome 72

-40 °C = -40 °F#0272 - Bug Bot on 2019-03-04T01:55:39.011Z


### Can reproduce.
Windows 10 Home x64 v1809 - Web Canary 33117 - Google Chrome 72.0.3626.121

Daffyduck#5364 - Bug Bot on 2019-03-03T23:10:54.148Z


### Can reproduce.
Win10 Pro x64 (1809) | Discord Canary 33117 | Chrome 72

Clay#0001 - Bug Bot on 2019-03-03T22:33:21.347Z


### Can reproduce.
Windows 10 home, Chrome 72

Mr. Proper#2394 - Bug Bot on 2019-03-03T18:00:27.394Z


### Can reproduce.
Cr, Windows 10 Home: 1809, Canary 33117

Sanjay#0540 - Bug Bot on 2019-03-03T15:18:59.174Z


### Can reproduce.
HP Chromebook G5 11 · Chrome 72.0.3626.117 (x64) · Web Canary 33117 (It appends ?team=category to the end of the URL after clicking ""Go back to jobs"")

Casper#9999 - Bug Bot on 2019-03-03T14:41:04.269Z


### Can reproduce.
CR; Firefox browser Version 66  (64-bit), (Discord Canary 33117, Windows 7)

Skyla#0002 - Bug Bot on 2019-03-03T14:26:27.871Z


### Can reproduce.
W10 Pro x64, Chrome 72.0.3626.119

dafaqed#1312 - Bug Bot on 2019-03-03T14:26:22.879Z


### Can reproduce.
HP Chromebook G5 11 · Chrome 72.0.3626.117 (x64) · Web Canary 33117 (It appends ?team=category to the end of the URL after clicking ""Go back to jobs)

Casper#9999 - Bug Bot on 2019-03-03T14:26:17.809Z


### Added by Bug Bot on 2019-03-03T14:26:10.327Z",P3: Will get fixed eventually,Not a Bug,"Long: https://trello.com/c/xSt8IVXn/112-returning-to-the-jobs-page-after-clicking-on-a-job-only-views-jobs-in-that-specific-grouping-of-the-job-you-selected
Short: https://trello.com/c/xSt8IVXn",None
2019-03-03T19:54:53.911Z,2019-07-20T08:22:18.843Z,[<1080 px width-specific in Windows and Chrome OS] Horizontal scrolling is possible in the Jobs page.,"Reported by Casper#9999

####Steps to reproduce:
- Change the browser width to less than 1080 px.  
- Go to Discord's website > Jobs (in the navbar). 
- Try to scroll horizontally on the page.

####Expected result:
You're not supposed to be able to scroll horizontally and meet a white empty margin to the right.
####Actual result:
It's possible to scroll horizontally and meet a white empty margin to the right.
####Client settings:
Web Canary 33117
####System settings:
HP Chromebook G5 11 · Chrome 72.0.3626.117 (x64)

30120","### Imported from https://trello.com/b/5771673855f47b547f2decc3 by Pascal on 2019-07-20T08:22:18.597Z


### Can reproduce.
Windows 10 home, Canary 33117

Mr. Proper#2394 - Bug Bot on 2019-03-04T15:37:30.553Z


### Can reproduce.
CR; Canary: 33117, Windows 7 64-bit

Skyla#0002 - Bug Bot on 2019-03-04T11:55:34.170Z


### Can reproduce.
Windows 10 x64 Canary 33117

Zacatero#0001 - Bug Bot on 2019-03-04T02:26:20.318Z


### Can reproduce.
Win10 Pro x64 (1809) | Discord Canary 33117 | Chrome 72

Clay#0001 - Bug Bot on 2019-03-03T22:51:44.457Z


### Can reproduce.
Windows 10 Pro x64 Canary 33117 Chrome 72.0

Delite#0001 - Bug Bot on 2019-03-03T22:28:31.427Z


### Casper#9999 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c7c310d6ff14809f3ffdbf1/ea3093cf7a9ad077641e2c4b016679fc/JXNgclL.gif added by Bug Bot on 2019-03-03T19:55:14.291Z


### Can reproduce.
can reproduce windows 10 x64 1809

tech_dude1#9855 - Bug Bot on 2019-03-03T19:55:11.324Z


### Can reproduce.
CR, Windows 10 x64 (1809) - Chrome 72.0.3626.119

Arnold0#7514 - Bug Bot on 2019-03-03T19:55:06.359Z


### Can reproduce.
CR on Windows 10, if I change the width to less than 1080px. The Horizontal scrollbar is added due to to the types of jobs

André Paulo#8446 - Bug Bot on 2019-03-03T19:55:01.393Z


### Added by Bug Bot on 2019-03-03T19:54:53.911Z",P3: Will get fixed eventually,Verified Bugs,"Long: https://trello.com/c/FlgzT0L4/205-1080-px-width-specific-in-windows-and-chrome-os-horizontal-scrolling-is-possible-in-the-jobs-page
Short: https://trello.com/c/FlgzT0L4",None
2019-03-05T00:59:59.585Z,2019-09-03T17:46:06.659Z,"[Website Bug] When accessing the Bug Bounty site with Firefox, the Bug Bounty logo is hard to read.","Reported by Pyknus#0855

####Steps to reproduce:
- Get Firefox (Quantum of course) 
- Make sure to go to Discord's Bug Bounty site. 
- Observe the logo 
- You will see that the logo's text is really hard to read. 
- Compare this with Chrome.

####Expected result:
The logo accessed through Firefox should be the same as how Chrome is.
####Actual result:
The logo's text is really hard to read.
####Client settings:
Firefox Quantum 65.0.2
####System settings:
Windows 10 Pro 1809

30327","### Moved from Claimed Fixed, needs Verification to Verified Fixed by Aeria on 2019-09-03T17:46:06.635Z


### Can't reproduce.
Windows home 64bit, quantum 68.0.1

Jeffrey#1234 - Bug Bot on 2019-09-01T18:49:12.663Z


### Can't reproduce.
CNLR, Win10 v1709 x64 build 16299.665 Education, Firefox Dev 70.0b1 (Quantum)

hopeless#1227 - Bug Bot on 2019-08-29T03:28:39.774Z


### Can't reproduce.
Windows 10 Home x64 | quantum 68.0.1

charleskimbac#6492 - Bug Bot on 2019-08-19T20:52:57.744Z


### Moved from Verified Bugs to Claimed Fixed, needs Verification by Aeria on 2019-08-17T17:19:17.383Z


### Can Not Reproduce » Windows 10 Pro x64, Firefox Quantum Version 68.0.2
Moving to Claimed Fixed. - Aeria on 2019-08-17T17:19:12.543Z


### Can reproduce.
Windows 10 Home x64 1903, Firefox 68.0.1

Jean20B#4668 - Bug Bot on 2019-08-07T07:38:26.115Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by Pascal on 2019-07-20T08:04:15.251Z


### Can reproduce.
Windows 10 Home 64 bit, Firefox 67.0.1

tristanfarkas#0001 - Bug Bot on 2019-06-09T15:18:26.869Z


### Can reproduce.
Windows 10 Home; Firefox 65.0

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-03-13T03:00:01.142Z


### Can reproduce.
Windows 10 Home x64 v1809 - Firefox 65.0.2

Daffyduck#5364 - Bug Bot on 2019-03-05T23:44:47.249Z


### Can reproduce.
w10 pro x64, Quantum 65.0.2

dafaqed#1312 - Bug Bot on 2019-03-05T23:13:45.732Z


### Can reproduce.
Windows 10 x64, Firefox 65.0.2

Lelantos#4866 - Bug Bot on 2019-03-05T18:11:27.284Z


### Can reproduce.
Windows 10 home, Canary 33262 Chrome 72

Mr. Proper#2394 - Bug Bot on 2019-03-05T14:29:33.264Z


### Can reproduce.
cr. Firefox 65.0.2 Windows 10 x64

Toasty#0001 - Bug Bot on 2019-03-05T13:27:23.232Z


### Can reproduce.
Windows 10 Pro 64-bit (1809), Firefox Quantum 65.0.2 (64-bit)

Defracted#1337 - Bug Bot on 2019-03-05T12:12:58.286Z


### Can reproduce.
CR; Firefox browser Version 66 (64-bit), (Discord Canary 33262, Windows 7)

Skyla#0002 - Bug Bot on 2019-03-05T11:49:30.926Z


### Can reproduce.
CR, Windows 10 Home (64-bit), Firefox 65.0.2

average idiot on the internet#0274 - Bug Bot on 2019-03-05T04:43:57.620Z


### Can reproduce.
Windows 10 Home v10.0.1734 Browser Quantum 65.0.1

Killtracity#0001 - Bug Bot on 2019-03-05T01:18:44.757Z


### Can reproduce.
CR, Windows 10 Home: 1809, Quantum 6502

Sanjay#0540 - Bug Bot on 2019-03-05T01:00:17.029Z


### Can reproduce.
CR // Quantum 65.0.1 // The faded decoration bits aren't faded at all

ZX ////#3405 - Bug Bot on 2019-03-05T01:00:12.053Z


### Can reproduce.
Windows 10 Home x64 | Quantum 65.0.1

charleskimbac#6492 - Bug Bot on 2019-03-05T01:00:07.043Z


### Added by Bug Bot on 2019-03-05T00:59:59.585Z",P3: Will get fixed eventually,Verified Fixed,"Long: https://trello.com/c/issSaro8/200-website-bug-when-accessing-the-bug-bounty-site-with-firefox-the-bug-bounty-logo-is-hard-to-read
Short: https://trello.com/c/issSaro8",None
2019-03-06T11:49:56.160Z,2019-07-20T08:14:02.373Z,"[Archived] [WEBSITE - RUSSIAN LANGUAGE SPECIFIC] Download page text ""Living on the edge? Get the Public Test Build."" in Russian is centerized when all other languages it's left side aligned","Reported by Defracted#1337

####Steps to reproduce:
- Go to `(discord_domain)/download` and observe the page 
- Now switch the language to Russian and observe the phrase `Хотите острых ощущений? Скачайте публичную тестовую версию.` being centerized

####Expected result:
The phrase should be left side aligned like with all other languages
####Actual result:
The phrase is centerized
####Client settings:
Chrome 72
####System settings:
win10 pro 64-bit

30384","### Archived by Pascal on 2019-07-20T08:14:02.390Z


### Unarchived by Pascal on 2019-07-20T08:14:01.236Z


### Moved from Verified Bugs to User Reported Bugs by Pascal on 2019-07-20T08:14:01.086Z


### Archived by Aeria on 2019-07-18T20:58:51.269Z


### Extension of https://trello.com/c/oMkqoQpQ
Archiving. - Aeria on 2019-07-18T20:58:49.243Z


### Can reproduce.
Windows 10 Home; Google Chrome 72.0.3626.121

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-03-14T14:56:11.593Z


### Can reproduce.
Windows 10 Home x64 v1809 - Google Chrome 72.0.3626.121

Daffyduck#5364 - Bug Bot on 2019-03-08T00:03:12.674Z


### Can reproduce.
Windows 8 Pro,  Google Chrome 72.0.3626.121, Web Canary 33381

Forever21#1327 - Bug Bot on 2019-03-07T11:48:45.306Z


### Can reproduce.
Can reproduce. Windows 10 Home x64 (1809), Chrome 74

Solo#0007 - Bug Bot on 2019-03-07T04:01:00.746Z


### Can reproduce.
CR Firefox 65.0.1 Macos 10.12.6

Starfield_9#8660 - Bug Bot on 2019-03-07T03:49:38.794Z


### Can reproduce.
CR, Windows 10 Home (64-bit), Opera 58.0.3135.79

average idiot on the internet#0274 - Bug Bot on 2019-03-07T03:17:35.620Z


### Can reproduce.
Chrome 72.0 Windows 10 Pro x64

Delite#0001 - Bug Bot on 2019-03-06T16:24:53.053Z


### Can reproduce.
CR, Windows 10 x64 Professional Chrome 33381

Darth#9386 - Bug Bot on 2019-03-06T15:15:24.470Z


### Can reproduce.
CR. Chrome 72 Windows 10 x64

Toasty#0001 - Bug Bot on 2019-03-06T15:09:27.214Z


### Can reproduce.
Windows 10 x64 Google Chrome 72.0.3626.121

Zacatero#0001 - Bug Bot on 2019-03-06T14:03:53.900Z


### Can reproduce.
HP Chromebook G5 11 · Chrome 72.0.3626.117 (x64) · Web Canary 33381

Casper#9999 - Bug Bot on 2019-03-06T12:47:08.008Z


### Can reproduce.
CR; Firefox v66, Windows 7 64-bit

Skyla#0002 - Bug Bot on 2019-03-06T11:50:13.654Z


### Can reproduce.
[CR] on Google Chrome 72.0.3626.121, Web Canary build 33381

StrangeThoughts#4752 - Bug Bot on 2019-03-06T11:50:09.746Z


### Can reproduce.
W10 Home (October 2018 Update), x64 - Opera 58.0.3135.79

dafaqed#1312 - Bug Bot on 2019-03-06T11:50:03.656Z


### Defracted#1337 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c7fb3e4ac30ab4f1b28b8ce/e2fa93b85d75157995479c277eb6d390/KjeS9Nq.png added by Bug Bot on 2019-03-06T11:49:59.241Z


### Added by Bug Bot on 2019-03-06T11:49:56.160Z",P3: Will get fixed eventually,User Reported Bugs,"Long: https://trello.com/c/xVQ1l8iJ/113-website-russian-language-specific-download-page-text-living-on-the-edge-get-the-public-test-build-in-russian-is-centerized-when
Short: https://trello.com/c/xVQ1l8iJ",None
2019-03-08T21:18:14.202Z,2019-04-25T22:03:48.714Z,[REPOST] Jetpack Wumpus mouvements are visible on the /company page when Chrome's hardware acceleration is off [CHROME ONLY],"Reported by Evan'#0001

####Steps to reproduce:
- Disable hardware acceleration under Chrome's Settings then advanced (note that on low performance pc this is disabled by default and this is why I'm reporting this) 
- Go on discordapp/company 
- Scroll down to see the jetpack wumpus 
- Observe

####Expected result:
You see the Wumpus jetpack without the ""debug thing""
####Actual result:
You see the normal wumpus animation with borders/hitboxes
####Client settings:
Discord Canary (33599, e7b9f6c4571c06bc99692e1c74ce54e2b791db71)
####System settings:
Windows 10, x64 1803

30527","### Can reproduce.
Windows 10 Home; Google Chrome 72.0.3626.121

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-03-18T22:43:44.494Z


### Can reproduce.
Windows 10 Home x64 1809, Chrome 72.0.3626.121

Jean20B#4287 - Bug Bot on 2019-03-10T11:47:00.525Z


### Can reproduce.
Windows 10 Home x64 v1809 - Google Chrome 72.0.3626.121

Daffyduck#5364 - Bug Bot on 2019-03-10T00:18:03.190Z


### Can reproduce.
W10 Pro x64 - Chrome 72.0.3626.121

dafaqed#1312 - Bug Bot on 2019-03-09T22:45:00.022Z


### Can reproduce.
HP Chromebook G5 11 · Chrome 72.0.3626.117 (x64) · Web Canary 33683

Casper#9999 - Bug Bot on 2019-03-09T12:14:07.301Z


### Can reproduce.
CR; Chrome 72, Windows 7 64-bit

Skyla#0002 - Bug Bot on 2019-03-09T11:47:10.488Z


### Can reproduce.
CR, Windows 10 Home (64-bit), Chrome 72.0.3626.121

average idiot on the internet#0274 - Bug Bot on 2019-03-08T23:55:22.986Z


### Can reproduce.
Win 10 Home x64 1809, Chrome 72.0.3626.121

Fabian#1540 - Bug Bot on 2019-03-08T23:49:42.039Z


### Arnold0#7514 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c82dc16aa4d9b2027e884e4/101489c61468114ca337b3b21876e353/K6ufjTC.gif added by Bug Bot on 2019-03-08T21:18:32.199Z


### Can reproduce.
CR: Google Chrome 72.0.3626.121, Windows 10 Home, Build 17134. Pushing through at Icy's request

Bsian#0060 - Bug Bot on 2019-03-08T21:18:31.701Z


### Can reproduce.
CR, Windows 10 Home: 1809, Canary 33599, (Icy asked for this to be pushed through)

Sanjay#0540 - Bug Bot on 2019-03-08T21:18:26.697Z


### Can reproduce.
Windows 10 x64 Chrome Version 72.0.3626.121, Web Stable 33595 (by the way I can reproduce this with hardware acceleration on like normal)

Zacatero#0001 - Bug Bot on 2019-03-08T21:18:21.635Z


### Added by Bug Bot on 2019-03-08T21:18:14.202Z",P3: Will get fixed eventually,Verified Bugs,"Long: https://trello.com/c/SsczwRwO/114-repost-jetpack-wumpus-mouvements-are-visible-on-the-company-page-when-chromes-hardware-acceleration-is-off-chrome-only
Short: https://trello.com/c/SsczwRwO",None
2019-03-14T00:22:57.166Z,2019-04-25T22:03:48.705Z,[IE11] Investor logos are stretched on company page,"Reported by charleskimbac#6492

####Steps to reproduce:
- Go to [discord]/company 
- Scroll down under 'Some of the smartest investors believe in us'

####Expected result:
The logos shouldn't be stretched
####Actual result:
The logos are stretched
####Client settings:
IE 11.348.17763.0
####System settings:
Windows 10 home

30914","### Verified - Tarek on 2019-03-19T05:38:27.918Z


### Can reproduce.
CR Win10 64x (1809), Discord IE: 11.379.17763.0

Alipoodle#5025 - Bug Bot on 2019-03-14T15:48:23.813Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T11:11:09.885Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 11.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:32:00.557Z


### Can reproduce.
Win10 Pro x64 (1809) | IE 11

Clay#0001 - Bug Bot on 2019-03-14T02:35:45.342Z


### Can reproduce.
Windows 10 Home, IE 11.648

Ossyishere#2281 - Bug Bot on 2019-03-14T00:48:26.441Z


### Can reproduce.
CR // IE 11 + Win10 Pro

ZX ////#3405 - Bug Bot on 2019-03-14T00:23:14.556Z


### Can reproduce.
Can reproduce, IE 11; Windows 10 Pro

tonite#0001 - Bug Bot on 2019-03-14T00:23:09.612Z


### Can reproduce.
Internet Explorer 11.0.9600.19236 Update 11.0.105; Windows 7 Professional

analog#9481 - Bug Bot on 2019-03-14T00:23:04.792Z


### Added by Bug Bot on 2019-03-14T00:22:57.166Z","P3: Will get fixed eventually,
Mid",Verified Bugs,"Long: https://trello.com/c/UXKuHzcy/115-ie11-investor-logos-are-stretched-on-company-page
Short: https://trello.com/c/UXKuHzcy",None
2019-03-14T00:33:44.987Z,2019-04-25T22:03:48.707Z,[IE11 specific] Missing arrows on Open Source project cards,"Reported by ks#0908

####Steps to reproduce:
- open Open source software page 
- scroll untill you reach cards showcasing projects

####Expected result:
there should be arrows that allow to swap cards
####Actual result:
arrows arent there
####Client settings:
IE 11 (marketing website)
####System settings:
Windows 10 x64 1803

30879","### Can repro if I make the browser screen tiny. - Tarek on 2019-03-19T05:39:20.069Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T11:14:08.757Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 11.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:30:57.071Z


### Can reproduce.
Win10 Pro x64 (1809) | IE 11

Clay#0001 - Bug Bot on 2019-03-14T02:09:36.649Z


### Can reproduce.
CR // IE 11.379 + Win10 Pro // Must make sure there is only one card on screen at a time

ZX ////#3405 - Bug Bot on 2019-03-14T00:34:02.359Z


### Can reproduce.
Windows 10 Home, IE 11.648

Ossyishere#2281 - Bug Bot on 2019-03-14T00:33:57.353Z


### Can reproduce.
Windows 10 Home; Internet Explorer 11.590.17134.0

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-03-14T00:33:52.352Z


### ks#0908 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c89a16810d2485620263d79/8a32e08c1c9acea7e9b12deb0eef7aff/4LjPJsX.png added by Bug Bot on 2019-03-14T00:33:48.913Z


### Added by Bug Bot on 2019-03-14T00:33:44.987Z","P3: Will get fixed eventually,
High",Verified Bugs,"Long: https://trello.com/c/YzGpo9cv/116-ie11-specific-missing-arrows-on-open-source-project-cards
Short: https://trello.com/c/YzGpo9cv",None
2019-03-14T00:35:35.780Z,2019-04-25T22:03:48.495Z,[IE11] Branding page in German has odd horizontal scrolling issue,"Reported by Zacatero#0001

####Steps to reproduce:
- Go to the branding page 
- Switch to German 
- Observe that first line

####Expected result:
It should be no different visually than english
####Actual result:
since its long, it extends off the page and has a UI issue
####Client settings:
IE11 11.648.17134.0
####System settings:
Windows 10 Pro

30893","### The bug here is that it doesn't go to a newline

Chrome: https://i.imgur.com/HCWQ4in.png
IE11: https://i.imgur.com/8E0zRIX.png on English.

Verified - Tarek on 2019-03-19T05:40:37.063Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T11:17:45.647Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 1.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:29:39.359Z


### Can reproduce.
Win10 Pro x64 (1809) | IE 11

Clay#0001 - Bug Bot on 2019-03-14T04:32:38.234Z


### Can reproduce.
Windows 10 Home, IE 11.648

Ossyishere#2281 - Bug Bot on 2019-03-14T00:45:30.791Z


### Can reproduce.
Internet Explorer 11.0.9600.19236 Update 11.0.105; Windows 7 Professional

analog#9481 - Bug Bot on 2019-03-14T00:35:53.130Z


### Can reproduce.
Windows 10 Home x64 | IE 11.348.17763.0

charleskimbac#6492 - Bug Bot on 2019-03-14T00:35:48.209Z


### Can reproduce.
CR, Windows 10 Home x64 (1809), Canary 33809 | IE 11

TheForbiddenAi#7549 - Bug Bot on 2019-03-14T00:35:43.146Z


### Zacatero#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c89a1d7ba661f4020849cd1/9f4a23cdc814120e1af9b060648c77e2/5SA99jS.png added by Bug Bot on 2019-03-14T00:35:38.957Z


### Added by Bug Bot on 2019-03-14T00:35:35.780Z","P3: Will get fixed eventually,
Mid",Verified Bugs,"Long: https://trello.com/c/fVZqVxa5/117-ie11-branding-page-in-german-has-odd-horizontal-scrolling-issue
Short: https://trello.com/c/fVZqVxa5",None
2019-03-14T01:16:40.424Z,2019-07-24T23:58:26.757Z,[BLOCKED | IE11] Regenerating the client secret while its shown does nothing,"Reported by Zacatero#0001

####Steps to reproduce:
- Reveal the client secret 
- Click regenerate 
- Confirm the prompt

####Expected result:
It should regenerate
####Actual result:
It doesn't regenerate
####Client settings:
IE11 11.648.17134.0
####System settings:
Windows 10 x64

30912","### Blocked by https://trello.com/c/kbG3ex3Y - Aeria on 2019-07-18T20:41:46.006Z


### Can repro with client secret & bot token - Tarek on 2019-03-19T05:41:18.300Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T15:43:22.913Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 11.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:23:01.816Z


### Ignore the note on my CR after the IE, I meant that for another bug

TheForbiddenAi#7549 - Bug Bot on 2019-03-14T01:24:31.606Z


### Can reproduce.
CR Windows 10 Pro v1809 x64 / IE11 (As a side-note, it does regenerate the secret key, it just doesn't update on the user interface)

jhmaster2000#0360 - Bug Bot on 2019-03-14T01:16:57.909Z


### Can reproduce.
Can Reproduce; Windows 10 Pro 1809; Internet Explorer 11.379.17763.0

Pyknus#0855 - Bug Bot on 2019-03-14T01:16:53.058Z


### Zacatero#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c89ab78499f4e2495ef1f4c/3ec3a2c0dbef8f328979c075e7de82ef/jF14jZl.gif added by Bug Bot on 2019-03-14T01:16:52.692Z


### Can reproduce.
CR, Windows 10 Home x64 (1809), Canary 33809, IE 11 | This seems to happen is almost every text box on the dev portal

TheForbiddenAi#7549 - Bug Bot on 2019-03-14T01:16:47.962Z


### Added by Bug Bot on 2019-03-14T01:16:40.424Z","P3: Will get fixed eventually,
High",Verified Bugs,"Long: https://trello.com/c/od3XpoA3/118-blocked-ie11-regenerating-the-client-secret-while-its-shown-does-nothing
Short: https://trello.com/c/od3XpoA3",None
2019-03-14T01:17:44.650Z,2019-07-24T23:58:19.503Z,[BLOCKED | IE11] Developer newsletter gets cut off,"Reported by Zacatero#0001

####Steps to reproduce:
- Go to the developer portal 
- scroll to the bottom

####Expected result:
it shouldnt be cut offth
####Actual result:
the newsletter box is cut off
####Client settings:
IE 11.348.17763.0
####System settings:
Windows 10 Pro

30902","### Blocked by https://trello.com/c/kbG3ex3Y - Aeria on 2019-07-18T20:42:01.023Z


### Verified - Tarek on 2019-03-19T05:45:53.163Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T15:44:15.653Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 11.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:22:11.058Z


### Can reproduce.
CR Windows 10 Pro v1809 x64 IE11

jhmaster2000#0360 - Bug Bot on 2019-03-14T01:18:02.136Z


### Can reproduce.
Can Reproduce; Windows 10 Pro 1809; Internet Explorer 11.379.17763.0

Pyknus#0855 - Bug Bot on 2019-03-14T01:17:57.112Z


### Can reproduce.
Need to be logged in, I think; Internet Explorer 11.0.9600.19236 Update 11.0.105; Windows 7 Professional

analog#9481 - Bug Bot on 2019-03-14T01:17:52.326Z


### Zacatero#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c89abb8f640bb068c515470/42d7250f937e74c1e789e225caeb4013/4cI9ant.png added by Bug Bot on 2019-03-14T01:17:47.642Z


### Added by Bug Bot on 2019-03-14T01:17:44.650Z","P3: Will get fixed eventually,
Mid",Verified Bugs,"Long: https://trello.com/c/ouPZzCpX/119-blocked-ie11-developer-newsletter-gets-cut-off
Short: https://trello.com/c/ouPZzCpX",None
2019-03-14T01:19:20.797Z,2019-04-25T22:03:48.475Z,[IE11 specific] Vanity url and add your project icons overflow,"Reported by ks#0908

####Steps to reproduce:
- open Open source software page 
- scroll to bottom of OS projects list and look at buttons

####Expected result:
images should be alligned inside buttons
####Actual result:
iamges are offset overflowing buttons
####Client settings:
IE 11 (marketing website)
####System settings:
Windows 10 x64 1803

30887","### Verified - Tarek on 2019-03-19T05:50:41.233Z


### Can reproduce.
Windows 10 Home x64 1809, IE 11.379.17763.0

Jean20B#4287 - Bug Bot on 2019-03-14T15:45:15.442Z


### Can reproduce.
win10 pro (64-bit, build 1809), IE 11.379.17763.0

Defracted#7777 - Bug Bot on 2019-03-14T10:21:31.786Z


### Can reproduce.
Windows 10 x64  IE 11.348.17763.0

Zacatero#0001 - Bug Bot on 2019-03-14T01:19:38.175Z


### Can reproduce.
CR // IE 11.379 + Win10 Pro

ZX ////#3405 - Bug Bot on 2019-03-14T01:19:33.226Z


### Can reproduce.
If your screen is wide enough, they overlap the other card; Internet Explorer 11.0.9600.19236 Update 11.0.105; Windows 7 Professional

analog#9481 - Bug Bot on 2019-03-14T01:19:28.182Z


### ks#0908 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c89ac181f24a68d562124b7/9a43f8be06dabbce82d6eb4ea359b5d7/jNScjFf.png added by Bug Bot on 2019-03-14T01:19:23.778Z


### Added by Bug Bot on 2019-03-14T01:19:20.797Z","P3: Will get fixed eventually,
Mid",Verified Bugs,"Long: https://trello.com/c/R8f3I3wY/120-ie11-specific-vanity-url-and-add-your-project-icons-overflow
Short: https://trello.com/c/R8f3I3wY",None
