Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2018-05-13T12:10:35.741Z,2018-06-11T22:24:41.059Z,Shortcuts display doesn't support azerty,"Reported by Etrenak#5190

####Steps to reproduce:
- Go to parameters -> shortcuts 
- Create a new shortcut 
- Set your keyboard in azerty mode 
- Set the shortcut key to a (so q in querty mode)

####Expected result:
The text displayed should be ""a""
####Actual result:
The text displayed is ""q"" However it's just a display bug, the key works
####Client settings:
0.0.5 stable & 0.0.49 Canary
####System settings:
Ubuntu Xenial 16.04.4 LTS

12490","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-06-11T22:24:41.042Z


### verified, ubuntu 16.04, canary 0.0.5 - Clayton on 2018-06-11T22:24:33.807Z


### Can reproduce.
Ubuntu Xenial 16.04, Discord Linux Canary 0.0.49 (Build 15120) Using physical azerty keyboard

Yoginth#9339 - Bug Bot on 2018-05-13T12:10:53.088Z


### Can reproduce.
Debian Buster, Cinnamon ‎3.8, Discord Linux Canary 0.0.49 (Build 15120) Using virtual azerty keyboard with Cinnamon

KiLO#0001 - Bug Bot on 2018-05-13T12:10:48.122Z


### Can reproduce.
Debian Stretch, Gnome 3.22, Discord Linux Canary 0.0.49 (Build 15120) Using physical azerty keyboard

Robin#0610 - Bug Bot on 2018-05-13T12:10:43.061Z


### Added by Bug Bot on 2018-05-13T12:10:35.741Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/JV9UAAhf/70-shortcuts-display-doesnt-support-azerty
Short: https://trello.com/c/JV9UAAhf",None
2018-06-13T09:11:52.508Z,2018-06-14T20:27:07.798Z,[Archived] Whiel enter chill zone dialog is up you are still able to type and send messages,"Reported by digmorepaka#9032

####Steps to reproduce:
- Step 1 Start spamming 
- Step 2 After the Enter chill zone dialog appears start typing a message and send it 
- etc

####Expected result:
When the Enter chill zone dialog appears i should not be able to type and send messages until i click the Enter chill zone button
####Actual result:
I am able to type and send messages when the chill zone dialog is up
####Client settings:
Latest canary
####System settings:
Ubuntu 18.04 XFCE4

14099","### Archived by Jared on 2018-06-14T20:27:07.800Z


### 1. This is not a linux specific issue, it's occurs on every platform.
2. This is a dupe of https://trello.com/c/Xy5vhZqg/1951-pressing-enter-while-having-more-than-2000-characters-while-editing-a-comment-brings-up-a-new-warning-instead-of-closing-the-las - Jared on 2018-06-14T20:27:05.601Z


### Can reproduce.
Ubuntu 18.04, Discord Canary 16887 [Hash: a9ea19b569ef532834e9292983fa8a96d27d7d25]

Vulpus Maximus#1400 - Bug Bot on 2018-06-13T21:08:20.377Z


### Can reproduce.
<:greenTick:312314752711786497> (CR) -- Version Hash: 63554ab99dba1f15e5254b147c4fde54adff3d26, RC: Canary, BN: 16838, Windows 10 Home (x64), V 1803, OS: 17134.81

HasanBrandsXD#4120 - Bug Bot on 2018-06-13T09:12:09.867Z


### Can reproduce.
Release Channel: canary, Build Number: 16727, Version Hash: d3400266c1788b6d6174c229e39842e66a9336bf ; Windows 10 64-bit Version 1709 OS Build

Amanda#0001 - Bug Bot on 2018-06-13T09:12:04.889Z


### Can reproduce.
Release Channel: canary, Build Number: 16838, Version Hash: 63554ab99dba1f15e5254b147c4fde54adff3d26 ; Windows 10 Home (x64), Version 1803, OS Build 17134.81 -- Requires serious spamming of the send key.

Renerrix#9999 - Bug Bot on 2018-06-13T09:11:59.896Z


### webhp#1337 - https://youtu.be/dUOowd8XsCQ added by Bug Bot on 2018-06-13T09:11:54.929Z


### FoxyKero#9941 - https://streamable.com/gahyn.gif added by Bug Bot on 2018-06-13T09:11:54.842Z


### Added by Bug Bot on 2018-06-13T09:11:52.508Z",None,User Reported,"Long: https://trello.com/c/WXTkqA5K/71-whiel-enter-chill-zone-dialog-is-up-you-are-still-able-to-type-and-send-messages
Short: https://trello.com/c/WXTkqA5K",None
2018-06-15T04:46:26.710Z,2018-08-30T22:03:58.744Z,Discord Client Window Becomes Unresponsive and Drags Pixel When Set to Min Width in i3,"Reported by ￷￷￷￷#7730

####Steps to reproduce:
- Start up Discord from terminal(used terminator) 
- Place Discord on the Right side in i3 
- Hold ctrl-win and drag Discord to the right (to the edge)
- Drag Discord to the left after

####Expected result:
The Discord client should not be frozen and appear regular after dragging to the left just like normally resizing window
####Actual result:
Discord becomes unresponsive and drags pixels when dragged. Requires killing of all Discord processes or reinstallation
####Client settings:
Discord 0.0.5 (AUR)
####System settings:
Manjaro 17.1.10 Hakoila; x86_64 Linux 4.9.99-1-MANJARO

13020","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T22:03:58.729Z


### i3 is a 3rd party program, minor - Clayton on 2018-08-30T22:03:54.817Z


### Can reproduce.
CR ~ Linux Mint 19 (Tara) XFCE Edition (beta) ~ Discord Canary 16907

FoxyKero#9941 - Bug Bot on 2018-06-15T04:46:44.050Z


### Can reproduce.
CR on Debian Bustor Cinnamln x64 9 -> On Canary 15523

HasanBrandsXD#4120 - Bug Bot on 2018-06-15T04:46:39.072Z


### Can reproduce.
Can reproduce, Debian Buster Cinnamon (x64 | 9.0) with Canary (15523)

KiLO#0001 - Bug Bot on 2018-06-15T04:46:34.074Z


### Ghoul#0009 - https://trello-attachments.s3.amazonaws.com/5846f7fdfa2f44d1f47267b0/5b2344a2a4709bdd8219c732/c11f7755f233cfe7b657d8cde559e93b/discordbug2.png added by Bug Bot on 2018-06-15T04:46:29.344Z


### Ghoul#0009 - https://trello-attachments.s3.amazonaws.com/5846f7fdfa2f44d1f47267b0/5b2344a2a4709bdd8219c732/db0cc7c657f4e374d17b163f7e1c4a9b/discordbug3.png added by Bug Bot on 2018-06-15T04:46:29.302Z


### Added by Bug Bot on 2018-06-15T04:46:26.710Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/TSPaLgSX/72-discord-client-window-becomes-unresponsive-and-drags-pixel-when-set-to-min-width-in-i3
Short: https://trello.com/c/TSPaLgSX",None
2018-06-17T07:41:22.047Z,2018-08-30T21:52:24.178Z,You're still getting Desktop notifications when you are mentionned in a channel that you're actively viewing on Android,"Reported by Alex1304#9704

####Steps to reproduce:
- Open Linux Discord client 
- Minimize it to system tray 
- Open Android app 
- Switch to a channel 
- Have someone mention you in this channel. Also works when you're sending a bot command that responds with a mention. Remember that you should do this on Android and your Desktop app should still be minimized

####Expected result:
No Desktop notifications as I'm already viewing the channel on Android
####Actual result:
I still get Desktop notifications saying I was mentionned in the channel
####Client settings:
Canary 17063 -- Alpha 6.9.2
####System settings:
Ubuntu 16.04 LTS, Asus Netbook F551C, Intel Core i3 64bits -- Huawei Mate 9 Android 8.0

14227","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:52:24.162Z


### can repro, ubuntu 16.04 - Clayton on 2018-08-30T21:52:19.993Z


### Can reproduce.
CR Ubuntu 16.04 x86_64 4.15.0-29-generic Canary Build 20174

Frovy#6820 - Bug Bot on 2018-07-29T15:49:13.006Z


### The notification only seems to appear very briefly

GNUGradyn(っ◔◡◔)っ#0069 - Bug Bot on 2018-07-28T02:04:16.650Z


### Can reproduce.
Arch linux, Discord canary

GNUGradyn(っ◔◡◔)っ#0069 - Bug Bot on 2018-07-28T02:03:03.006Z


### Can reproduce.
Can Reproduce -- Kubuntu 18.10 (Cosmic Cuttlefish) - Linux Kernel 4.15.0-24-generic - KDE 5.12.5 - Canary 17395 -- Galaxy S8+ (SM-G955U) - Alpha 6.9.5

Perseus Elizabeth Kane#3217 - Bug Bot on 2018-06-20T21:43:17.841Z


### Can reproduce.
Can Reproduce -- Kubuntu 18.10 (Cosmic Cuttlefish) - Linux Kernel 4.15.0-24-generic - KDE 5.12.5 - Canary 17395 -- -a - Alpha 6.9.5

Perseus Elizabeth Kane#3217 - Bug Bot on 2018-06-20T21:42:10.770Z


### Can reproduce.
Can reproduce Fedora 28 Discord version 0.0.5 Build 16234 and Nokia 5 Android 8.0.0 Discord alpha 6.9.5

Bencey_#8587 - Bug Bot on 2018-06-17T07:41:39.390Z


### Can reproduce.
Can Reproduce, ArchLinux x64 - Linux Kernel 4.16.13-2 - GNOME 3.28.2 - Discord Canary Build 17063 & Asus Zenfone 2 Deluxe (ZE551ML), Android 6.0, Discord Alpha 6.9.5

Frances Picard#6209 - Bug Bot on 2018-06-17T07:41:34.489Z


### Can reproduce.
CR • Linux Mint 19 (Tara) (Canary 17063) • Samsung Galaxy J7 running Android 7.0 (Alpha 6.9.4)

FoxyKero#9941 - Bug Bot on 2018-06-17T07:41:29.379Z


### Added by Bug Bot on 2018-06-17T07:41:22.047Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/z2TKwx0r/73-youre-still-getting-desktop-notifications-when-you-are-mentionned-in-a-channel-that-youre-actively-viewing-on-android
Short: https://trello.com/c/z2TKwx0r",None
2018-07-06T00:42:21.871Z,2018-08-30T21:53:33.578Z,Discord Canary 0.0.52 does not record or play back call audio until settings are changed in a session.,"Reported by gourdcaptain#8675

####Steps to reproduce:
- Start Discord Canary and enter into a call (mostly tested with DMs) 
- No audio is heard by you or on other end of call (pavucontrol indicates it's not even connecting to Pulseaudio). 
- Go into Settings->Voice & Video and change Input and Output device to the same option or a different one and now the call works.

####Expected result:
Call records and plays back audio properly.
####Actual result:
Nothing heard or sent.
####Client settings:
Discord Canary, 0.0.52
####System settings:
Arch Linux x64

15151","### Moved from User Reported to Cannot Reproduce. by Clayton on 2018-08-30T21:53:33.559Z


### cnr, ubuntu 16.04 - Clayton on 2018-08-30T21:53:28.016Z


### Can reproduce.
Arch linux, Discord canary

GNUGradyn(っ◔◡◔)っ#0069 - Bug Bot on 2018-07-28T02:00:00.865Z


### Can reproduce.
Linux 4.17.8-1-ARCH x86_64, Discord Canary 0.0.52 (Build 19560)

132ikl#5281 - Bug Bot on 2018-07-24T03:41:04.934Z


### Can't reproduce.
Discord Canary v. 19332, Ubuntu 18.04 LTS with Budgie desktop environment

PillGP#2767 - Bug Bot on 2018-07-20T13:01:26.706Z


### Can reproduce.
Arch Linux md64, Discord Canary 0.0.53

Koopa#6981 - Bug Bot on 2018-07-20T00:29:17.255Z


### Can reproduce.
Linux Mint 19, Discord Canary 18160

ThorWolf#6841 - Bug Bot on 2018-07-13T15:34:15.661Z


### Can reproduce.
Can Reproduce, Arch Linux amd64, Discord Canary 0.0.52 (Build 18240)

SilverMight#1302 - Bug Bot on 2018-07-06T17:12:09.498Z


### Can reproduce.
Can reproduce ~ Ubuntu 18.04 amd64 ~ Canary 0.0.52 Build 18219

Lava#9562 - Bug Bot on 2018-07-06T00:42:39.283Z


### Can reproduce.
Linux Mint 19 Discord Canary 18164

Link#1685 - Bug Bot on 2018-07-06T00:42:34.272Z


### Can reproduce.
Can Reproduce, Ubuntu Studio 18.04, Discord Canary 0.0.52 ( Build 18164 )

Starshine Dust#2189 - Bug Bot on 2018-07-06T00:42:29.263Z


### Added by Bug Bot on 2018-07-06T00:42:21.871Z",None,Cannot Reproduce.,"Long: https://trello.com/c/oZrMSojG/74-discord-canary-0052-does-not-record-or-play-back-call-audio-until-settings-are-changed-in-a-session
Short: https://trello.com/c/oZrMSojG",None
2018-07-28T03:19:16.429Z,2018-08-30T21:56:00.885Z,Opening the Server name drop down causes the font to corrupt.,"Reported by Link#1685

####Steps to reproduce:Open Discord 
- Click on a Server 
- Click on the Server Name Box to open drop down 
- Observe as the font corrupts.

####Expected result:
The font is meant to stay the same.
####Actual result:
The font corrupts.
####Client settings:
Discord Canary (18317)
####System settings:
Linux Mint 19

15234","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:56:00.872Z


### verified, ubuntu 16.04 - Clayton on 2018-08-30T21:55:52.826Z


### Can reproduce.
Xubuntu Bionic, Stable 20579

VitalKanev#2348 - Bug Bot on 2018-08-03T13:31:57.510Z


### Can reproduce.
CR, font became a bit bold, Ubuntu 16.04 x86_64 4.15.0-29-generic , Canary Build 20174

Frovy#6820 - Bug Bot on 2018-07-29T11:17:28.386Z


### Can't reproduce.
Cannot Reproduce ¬ Manjaro Linux 18.0 (Illyria) x86_64 - Kernel Version 4.18.0-1-MANJARO - KDE Plasma 5.13.3 - 7.7GiB of RAM ¬ Canary Build 20174

Kydros Elizabeth LeSaki#3217 - Bug Bot on 2018-07-28T17:47:15.479Z


### Needs unpatched libfreetype6 >=2.8.1 (author edited the report but bugbot somehow ignores it when it got to trello)

Lava#9562 - Bug Bot on 2018-07-28T15:21:48.958Z


### Can't reproduce.
Debian Bullseye with KDE Release Channel: canary, Build Number: 20174

T-bond#6238 - Bug Bot on 2018-07-28T12:40:26.527Z


### Can't reproduce.
Cannot Reproduce ¬ Manjaro Linux 18.0 (Illyria) - Kernel Version 4.18.0-1-MANJARO - KDE Plasma 5.13.3 ¬ Canary Build 20174

Kydros Elizabeth LeSaki#3217 - Bug Bot on 2018-07-28T05:52:11.974Z


### Can reproduce.
Can reproduce, Ubuntu 18.04 amd64, Canary 0.0.53 Build 20088

Lava#9562 - Bug Bot on 2018-07-28T03:19:33.864Z


### Can reproduce.
Can reproduce, font does seem to get some kind of distortion, moving a little bit to the right - OS: Ubuntu 18.04.1 LTS x86_64 - Kernel: 4.15.0-29-generic - RAM: Memory: 4381MiB / 15996MiB - Release Channel: canary, Build Number: 20088

Jiiro#0001 - Bug Bot on 2018-07-28T03:19:28.818Z


### Can reproduce.
can reproduce. Font slightly changes, kind of hard to see, but it's noticeable - OS: Deepin 15.6 - kernel: 4.15.0-21deepin-generic AMD64/x86_64 - RAM: 16 GB - Release Channel: canary - Build Number: 20044

Cecillia 💖#0001 - Bug Bot on 2018-07-28T03:19:23.872Z


### Added by Bug Bot on 2018-07-28T03:19:16.429Z",None,Discord Verified Bugs,"Long: https://trello.com/c/uVxbBAr3/75-opening-the-server-name-drop-down-causes-the-font-to-corrupt
Short: https://trello.com/c/uVxbBAr3",None
2018-07-29T10:34:21.565Z,2018-08-30T21:56:33.661Z,Being able to move around text in Settings without actually selecting any text!,"Reported by Jiiro#1337

####Steps to reproduce:
- Open Discord 
- Go to User Settings 
- Move around your cursor while your clicking a few times on the left, you'll notice that you're able to drag the settings in a text-like fashion which is unexpected 
- Make sure to test around! It took me a little bit to get it working, but watch the video carefully if you cannot reproduce the first time, it's a certain spot that you have to do, I think

####Expected result:
Settings should not be able to be dragged easily like that
####Actual result:
Text can be easily dragged outside the client saving as a file, otherwise you can just move it around
####Client settings:
[BUILD INFO] Release Channel: canary, Build Number: 20174
####System settings:
[SPECIFIC DISTRO AND VERSION] - OS: Ubuntu 18.04.1 LTS x86_64

16275","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:56:33.648Z


### verified, ubuntu 16.04 - Clayton on 2018-08-30T21:56:23.283Z


### found same bug with title of any channel on server.

Frovy#6820 - Bug Bot on 2018-07-30T12:55:06.795Z


### Can reproduce.
Ubuntu 16.04 x86_64, Discord Canary Build 20174

Frovy#6820 - Bug Bot on 2018-07-29T10:34:38.952Z


### Can reproduce.
Very hard to get but I can reproduce , Ubuntu 18.04 amd64, Canary 0.0.53 Build 20088

Lava#9562 - Bug Bot on 2018-07-29T10:34:33.968Z


### Can reproduce.
ArchLinux x64 - Linux Kernel 4.17.10-1 - GNOME 3.28.2 - Discord Canary Build 20174

Frances Picard#6209 - Bug Bot on 2018-07-29T10:34:32.803Z


### Jiiro#1337 - https://www.youtube.com/watch?v=ra6YYxU0Puo&feature=youtu.be added by Bug Bot on 2018-07-29T10:34:24.018Z


### Added by Bug Bot on 2018-07-29T10:34:21.565Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/c6jKErHE/76-being-able-to-move-around-text-in-settings-without-actually-selecting-any-text
Short: https://trello.com/c/c6jKErHE",None
2018-07-29T11:29:53.442Z,2018-09-01T05:07:46.508Z,[VIDEO] You are able to open the @ mention button on the top right without actually pressing on the button,"Reported by Jiiro#0001

####Steps to reproduce:
- Open Discord 
- Go to a Discord server 
- Press around the @ mention button without trying to make the cursor curl up into a point (if that makes sense)

####Expected result:
Mentions aren't supposed to open if it isn't being selected
####Actual result:
Mentions can be opened without actually clicking on the icon
####Client settings:
[BUILD INFO] Release Channel: canary, Build Number: 20174
####System settings:
[SPECIFIC DISTRO AND VERSION] - OS: Ubuntu 18.04.1 LTS x86_64

16256","### Can reproduce.
also reproduced the open-only behavior reported by <@!141176098938421248> 4.17.0-kali3-amd64 #1 SMP Debian 4.17.17-1kali1 (2018-08-21), discord-ptb 0.0.9

macplox#9104 - Bug Bot on 2018-09-01T05:07:46.509Z


### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:56:55.211Z


### verified, ubuntu 16.04 - Clayton on 2018-08-30T21:56:49.165Z


### Can reproduce.
Linux 4.15.0-24-generic x86_64 - Discord Stable Build: 22066

Demiture#0069 - Bug Bot on 2018-08-17T10:08:01.053Z


### Can reproduce.
Debian 9.5 Stretch Canary 20174

R0shi#9716 - Bug Bot on 2018-07-29T13:53:11.744Z


### Can reproduce.
CR ""mentions"" open on click under @. Ubuntu 16.04 x86_64 4.15.0-29-generic , Discord Canary Build 20174

Frovy#6820 - Bug Bot on 2018-07-29T11:35:39.640Z


### Can reproduce.
Can reproduce. Arch Linux, Kernel 4.17.10-1-ARCH, KDE Plasma 5.13.5, Canary 0.0.53 (20174)

Tonkku#0950 - Bug Bot on 2018-07-29T11:30:10.753Z


### Can reproduce.
Can reproduce, Ubuntu 18.04 amd64, Canary 0.0.53 Build 20088

Lava#9562 - Bug Bot on 2018-07-29T11:30:05.742Z


### Can reproduce.
You can open it, but you can't close it with the same cursor position. ArchLinux x64 - Linux Kernel 4.17.10-1 - GNOME 3.28.2 - Discord Canary Build 20174

Frances Picard#6209 - Bug Bot on 2018-07-29T11:30:00.759Z


### Jiiro#0001 - https://www.youtube.com/watch?v=7R9Q--X5EKc added by Bug Bot on 2018-07-29T11:29:55.794Z


### Added by Bug Bot on 2018-07-29T11:29:53.442Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/B1NIhEZ2/77-video-you-are-able-to-open-the-mention-button-on-the-top-right-without-actually-pressing-on-the-button
Short: https://trello.com/c/B1NIhEZ2",None
2018-07-29T15:28:33.515Z,2018-08-30T21:58:57.914Z,"Hovering your cursor over a link will show distorted text and/or if you move it back there again, it will show a little black box with the text going down","Reported by Jiiro#1337

####Steps to reproduce:
- Open Discord 
- Go to a Discord server 
- Observe links and hover your cursor over it but don't click on them

####Expected result:
Non-distorted links preview and should show the text for the link perfectly fine
####Actual result:
Little link preview box shows corrupted text and/or shows a box with the text moved down
####Client settings:
[BUILD INFO] Release Channel: canary, Build Number: 20174
####System settings:
[SPECIFIC DISTRO AND VERSION] - OS: Ubuntu 18.04.1 LTS x86_64

16271","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:58:57.894Z


### verified, ubuntu 16.04 - Clayton on 2018-08-30T21:58:53.699Z


### Can reproduce.
Xubuntu Bionic - Stable 20362

VitalKanev#2348 - Bug Bot on 2018-08-02T12:29:26.775Z


### Can reproduce.
I'm approving because I've managed to reproduce on -> Solus Budgie 3.9999 - Kernel 4.17.6-83 x64 16GB RAM (Budgie) Discord canary 20174

TheOnlyArtz#5743 - Bug Bot on 2018-07-29T15:28:50.852Z


### Can reproduce.
CR. Ubuntu 17.04 x64, Canary 20174

MakiTheLegend#5027 - Bug Bot on 2018-07-29T15:28:45.855Z


### Can reproduce.
Can reproduce, Ubuntu 18.04 amd64, Canary 0.0.53 Build 20088

Lava#9562 - Bug Bot on 2018-07-29T15:28:40.882Z


### Jiiro#1337 - https://www.youtube.com/watch?v=zQ6LFcmYJzU& added by Bug Bot on 2018-07-29T15:28:35.894Z


### Added by Bug Bot on 2018-07-29T15:28:33.515Z",P3: Will eventually be fixed,Discord Verified Bugs,"Long: https://trello.com/c/I1vZ2LQ3/78-hovering-your-cursor-over-a-link-will-show-distorted-text-and-or-if-you-move-it-back-there-again-it-will-show-a-little-black-box
Short: https://trello.com/c/I1vZ2LQ3",None
2018-07-30T15:08:15.987Z,2018-08-30T21:59:25.882Z,Numbers are missing the top,"Reported by Jiiro#0001

####Steps to reproduce:
- [YOU NEED DISCORD NITRO] 
- Get on Ubuntu 18.04.1 LTS 
- Download Discord Canary 
- Login to your Discord account 
- Go to Settings (the gear icon 
- Press Edit in My Settings

####Expected result:
Numbers are supposed to be in good shape, and rendered correctly or not have an overlay on the top of the numbers
####Actual result:
The Discord identifier (tag) is either covered by overlay or isn't being rendered correctly
####Client settings:
[BUILD INFO] Release Channel: canary, Build Number: 20174
####System settings:
[SPECIFIC DISTRO AND VERSION] OS: Ubuntu 18.04.1 LTS x86_64 - Kernel: 4.15.0-29-generic - Memory: 5085MiB / 15996MiB (Information received from neofetch)

16249","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T21:59:25.866Z


### verified, ubuntu 16.04 - Clayton on 2018-08-30T21:59:19.267Z


### Can reproduce.
Linux 4.15.0-24-generic x86_64 - Discord Stable // Can be reproduced regardless of whether or not you have Nitro

Demiture#0069 - Bug Bot on 2018-08-17T09:59:08.270Z


### Can reproduce.
Xubuntu Bionic - Stable 20579 / You DON'T NEED to have Nitro

VitalKanev#2348 - Bug Bot on 2018-08-03T10:56:06.423Z


### Can reproduce.
CR Ubuntu 18.04.1, runing on VM

Raizyr#0007 - Bug Bot on 2018-07-30T15:08:33.366Z


### Can reproduce.
Can reproduce WITHOUT Nitro, numbers get cut off at the top - Linux Ubuntu Mint 18.04 - Canary Build 20174

HarryThorpe#0864 - Bug Bot on 2018-07-30T15:08:28.363Z


### Can reproduce.
Can reproduce, you don't need nitro for this at all, Ubuntu 18.04 amd64, Canary 0.0.53 Build 20088

Lava#9562 - Bug Bot on 2018-07-30T15:08:23.404Z


### Delite#0001 - https://trello-attachments.s3.amazonaws.com/5846f7fdfa2f44d1f47267b0/5b5f29df61e72e2ee4f74348/5790f74833e2ca839bb115a8f185c1b4/sPL73Gh.png added by Bug Bot on 2018-07-30T15:08:18.619Z


### Added by Bug Bot on 2018-07-30T15:08:15.987Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/XUbk19vg/79-numbers-are-missing-the-top
Short: https://trello.com/c/XUbk19vg",None
2018-07-31T08:33:35.185Z,2019-03-23T07:35:04.113Z,Discord doesn't remember screen position when closed.,"Reported by Jiiro#1337

####Steps to reproduce:
- Open Discord 
- Force Close Discord (In Linux settings I disabled minimize to tray) 
- Open Discord again after closing 
- Observe, it will go down

####Expected result:
Discord is supposed to stay in same position after being force closed and opened again
####Actual result:
Discord goes down every time I force close and open, none of the apps I own that are based on Electron have the same problem, such as Visual Studio Code
####Client settings:
[BUILD INFO] Release Channel: canary, Build Number: 20243
####System settings:
[SPECIFIC DISTRO AND VERSION] - OS: Ubuntu 18.04.1 LTS x86_64

16480","### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T22:02:55.742Z


### Can reproduce.
ArchLinux x64 - Linux Kernel 4.17.11-1 - GNOME 3.28.2 - Discord Canary Build 20644

Frances Picard#6209 - Bug Bot on 2018-08-03T12:41:11.237Z


### Can reproduce.
Can reproduce, Ubuntu 18.04 amd64, Canary 0.0.53 Build 20433

Lava#9562 - Bug Bot on 2018-08-01T15:15:58.898Z


### Can reproduce.
Can Reproduce ¬ Manjaro Linux 18.0 (Illyria) x86_64 - Kernel Version 4.18.0-1-MANJARO - KDE Plasma 5.13.3 - 7.7GiB of RAM ¬ Discord Canary Build 20433

Kydros Elizabeth LeSaki#3217 - Bug Bot on 2018-08-01T06:28:19.925Z


### Can reproduce.
[CR] Ubuntu 16.04, Canary.

Bean#0001 - Bug Bot on 2018-07-31T08:33:52.614Z


### Can reproduce.
CR Ubuntu 16.04 x86_64 4.15.0-29-generic Canary 20243

Frovy#6820 - Bug Bot on 2018-07-31T08:33:47.491Z


### Can reproduce.
Ubuntu 18.04.1  Canary 20243\

Raizyr#0007 - Bug Bot on 2018-07-31T08:33:42.471Z


### Jiiro#1337 - https://www.youtube.com/watch?v=1aopV4dpFJo added by Bug Bot on 2018-07-31T08:33:37.479Z


### Added by Bug Bot on 2018-07-31T08:33:35.185Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/1Kpbwoli/80-discord-doesnt-remember-screen-position-when-closed
Short: https://trello.com/c/1Kpbwoli",None
2018-07-31T08:36:22.478Z,2018-09-01T05:37:55.197Z,"Discord (all versions) don't want to minimize into the little corners, but works with the two split screens [VIDEO]","Reported by Jiiro#0001

####Steps to reproduce:
- Download Discord (any version) from  
- After downloading, log in 
- Afterwards, go into Discord (any version) and try to drag it to the corners to see if they will minimize into those corners

####Expected result:
Discord should be minimizing into the corners
####Actual result:
Discord doesn't minimize into the corners but can dual split screen well
####Client settings:
Release Channel: canary, Build Number: 20088 // Release Channel: stable, Build Number: 20040 // Release Channel: ptb, Build Number: 20040
####System settings:
[SPECIFIC ONLY] Ubuntu Mate 18.04 LTS (Stock everything)

16170","### Can't reproduce.
Also tried canary just now,  same as ptb. This isn't a Discord bug/feature. It behaves under gdm3 exactly as expected in respect to resizing/dragging/snapping. 4.17.0-kali3-amd64 #1 SMP Debian 4.17.17-1kali1, DiscordCanary 0.0.53

macplox#9104 - Bug Bot on 2018-09-01T05:37:55.198Z


### Can't reproduce.
Can't reproduce on gnome. the corner-snap-minimize expected behavior is totally new to me, I haven't seen this happen on any window inside gnome out-of-the-box as it's shipped with the distro. 4.17.0-kali3-amd64 #1 SMP Debian 4.17.17-1kali1 (2018-08-21), discord-ptb 0.0.9

macplox#9104 - Bug Bot on 2018-09-01T04:56:44.815Z


### Moved from User Reported to Discord Verified Bugs by Clayton on 2018-08-30T22:01:41.177Z


### Can't reproduce.
Antergos • KDE Plasma 5.13.4 • Canary 20849 • Sounds more like a DE issue rather than a discord issue. Also note discord is not meant to be sized down too small, meaning screen resolution may be a contributing factor

noahkiq#0493 - Bug Bot on 2018-08-05T15:14:13.085Z


### Can't reproduce.
Cannot Reproduce, Window snaps just fine on my system, it just makes the text look a bit smaller... Squashed if I have the Member List open. ¬ Manjaro Linux 18.0 (Illyria) x86_64 - Kernel Version 4.18.0-1-MANJARO - KDE Plasma 5.13.3 - 7.7GiB of RAM ¬ Discord Canary Build 20433

Kydros Elizabeth LeSaki#3217 - Bug Bot on 2018-08-01T06:31:42.868Z


### Can reproduce.
[CR] Ubuntu 18.04, Canary 20174,

Bean#0001 - Bug Bot on 2018-07-31T08:36:39.811Z


### Can reproduce.
CR. Ubuntu 17.04 • Canary 20147. It does not snap easily, unless you do it at the top for full screen.

MakiTheLegend#5027 - Bug Bot on 2018-07-31T08:36:34.792Z


### Can reproduce.
Can Reproduce - Discord refuses to snap into a corner, this is because the window would have to be resized smaller than the minimum resolution, however, discord should still snap just not to the size Linux wants. I'm not sure if this is just an issue with Ubuntu Mate 18.04 or something that can be fixed on Discords End. [Ubuntu Mate 18.04 - Canary 20174]

HarryThorpe#0864 - Bug Bot on 2018-07-31T08:36:29.787Z


### Jiiro#0001 - https://www.youtube.com/watch?v=nl5plcG7FkE added by Bug Bot on 2018-07-31T08:36:24.782Z


### Added by Bug Bot on 2018-07-31T08:36:22.478Z","P3: Will eventually be fixed,
low",Discord Verified Bugs,"Long: https://trello.com/c/TO6enMTY/81-discord-all-versions-dont-want-to-minimize-into-the-little-corners-but-works-with-the-two-split-screens-video
Short: https://trello.com/c/TO6enMTY",None
